code,name,industry,area,市盈率(pe),每股收益,市净率(pb),每股净资产,股价(pe*eps),股价(pb*bvps),净资产收益(roe),20163,20164,20171,20172
830,鲁西化工,农药化肥,山东,13.01,0.33,1.59,6.14,4.2933,9.7626,12.22136818,,3.09,,6.32
300129,泰胜风能,电气设备,上海,26.28,0.149,2.57,3.04,3.91572,7.8128,9.779299848,,10.67,,
300002,神州泰岳,软件服务,北京,497.38,0.008,3.01,2.58,3.97904,7.7658,0.605171097,,,0.37,
2186,全 聚 德,酒店餐饮,北京,38.98,0.249,4.13,4.7,9.70602,19.411,10.59517701,9.19,,2.42,5.21
600784,鲁银投资,普钢,山东,336.7,0.01,2.43,2.79,3.367,6.7797,0.721710722,,2.75,0.08,
300650,太龙照明,电气设备,福建,84.98,0.25,5.26,6.82,21.245,35.8732,6.189691692,,20.31,1.74,4.5
300115,长盈精密,元器件,深圳,43.42,0.391,7.37,4.61,16.97722,33.9757,16.97374482,13.13,18.76,4.96,8.62
600846,同济科技,综合类,上海,84.47,0.086,4.8,3.03,7.26442,14.544,5.682490825,4.87,9.86,1.58,2.78
300241,瑞丰光电,半导体,深圳,42.24,0.161,3.5,3.88,6.80064,13.58,8.285984848,5.14,5.22,1.95,4.24
600115,东方航空,空运,上海,11.28,0.3,1.9,3.57,3.384,6.783,16.84397163,16.19,10.85,,
829,天音控股,其他商业,江西,880,0.006,4.56,2.34,5.28,10.6704,0.518181818,3.01,10.48,,0.26
300513,恒泰实达,软件服务,北京,212.53,0.08,7.6,4.45,17.0024,33.82,3.575965746,0.94,,0.02,
300255,常山药业,生物制药,河北,48.67,0.089,3.54,2.46,4.33163,8.7084,7.27347442,,,1.91,3.68
2166,莱茵生物,中成药,广西,35.54,0.163,5.53,2.1,5.79302,11.613,15.55993247,,8.54,,8.1
2266,浙富控股,电气设备,浙江,92.89,0.026,3.21,1.5,2.41514,4.815,3.455700291,1.73,,0.66,1.73
2022,科华生物,医疗保健,上海,35.25,0.246,4.66,3.73,8.6715,17.3818,13.21985816,,13.2,2.35,6.61
300315,掌趣科技,互联网,北京,39.8,0.097,2.49,3.1,3.8606,7.719,6.256281407,7.01,6.35,,3.13
2548,金新农,饲料,深圳,34.51,0.167,2.64,4.35,5.76317,11.484,7.649956534,7.81,9.96,2.07,
677,恒天海龙,化纤,山东,714.12,0.003,15.14,0.32,2.14236,4.8448,2.120091861,,1.69,0.66,1.07
877,天山股份,水泥,新疆,214.79,0.029,1.82,6.84,6.22891,12.4488,0.847339262,0.07,1.61,-2.31,
600757,长江传媒,出版业,湖北,12.21,0.314,1.59,4.83,3.83394,7.6797,13.02211302,7.84,11.22,,6.66
600459,贵研铂业,小金属,云南,55.1,0.234,3.52,7.33,12.8934,25.8016,6.388384755,3.15,4.57,,3.26
600529,山东药玻,医疗保健,山东,24.14,0.435,2.05,10.27,10.5009,21.0535,8.492129246,,,2.11,4.26
300563,神宇股份,通信设备,江苏,60.67,0.291,6.55,5.39,17.65497,35.3045,10.7961101,11.14,13.22,3.24,
2301,齐心集团,文教休闲,深圳,50.87,0.2,3.43,5.56,10.174,19.0708,6.742677413,,8.88,2.33,6.3
96,广聚能源,石油贸易,深圳,39.12,0.183,3.24,4.4,7.15896,14.256,8.282208589,5.14,13.69,1.63,4.15
2269,美邦服饰,服饰,上海,0,-0.018,3.09,1.23,0,3.8007,,,,0.92,
300583,赛托生物,生物制药,山东,92.63,0.27,3.18,15.24,25.0101,48.4632,3.433013063,,,0.24,1.93
600676,交运股份,公共交通,上海,23.37,0.162,1.45,5.24,3.78594,7.598,6.20453573,,7.84,1.57,3.08
600127,金健米业,农业综合,湖南,260.84,0.011,4.86,1.17,2.86924,5.6862,1.863211164,1.84,,0.56,0.94
600458,时代新材,塑料,湖南,148.11,0.038,1.89,6.02,5.62818,11.3778,1.27607859,4.26,5.09,0.42,0.62
600150,中国船舶,船舶,上海,0,-0.014,2.26,10.84,0,24.4984,,-2.52,-16.03,-0.48,-0.13
600651,飞乐音响,电器仪表,上海,15.94,0.296,2.48,3.8,4.71824,9.424,15.55834379,3.37,10.29,,7.87
300387,富邦股份,化工原料,湖北,26.84,0.351,3.16,5.97,9.42084,18.8652,11.77347243,9.89,,2.2,5.94
300566,激智科技,元器件,浙江,89.72,0.3,6.15,5.67,26.916,34.8705,6.854658939,16.2,,1.83,3.64
601,韶能股份,水力发电,广东,12.59,0.298,1.87,4.01,3.75182,7.4987,14.85305798,,,2.88,7.34
65,北方国际,建筑施工,北京,29.12,0.387,3.46,6.51,11.26944,22.5246,11.88186813,7.9,16.79,2.17,6.03
908,景峰医药,化学制药,湖南,56.2,0.067,2.9,2.59,3.7654,7.511,5.160142349,,15.08,1.38,2.42
300258,精锻科技,汽车配件,江苏,25.81,0.309,4.19,3.8,7.97529,15.922,16.23401782,10.15,13.9,3.84,8.27
2773,康弘药业,中成药,四川,71.76,0.345,10.9,4.55,24.7572,49.595,15.18952062,11.86,18.41,,7.8
2238,天威视讯,影视音像,深圳,26.45,0.212,2.64,4.25,5.6074,11.22,9.981096408,,11.68,1.94,4.74
600077,宋都股份,全国地产,浙江,194.94,0.012,1.74,2.68,2.33928,4.6632,0.892582333,2.22,-5.42,-0.14,0.45
561,烽火电子,通信设备,陕西,185.72,0.028,5.28,1.94,5.20016,10.2432,2.842989446,,8.27,-1.77,1.43
2840,华统股份,食品,浙江,41.4,0.35,4.5,6.23,14.49,28.035,10.86956522,8.52,12.03,3.48,
2753,永东股份,化工原料,山西,27.03,0.429,4.75,4.88,11.59587,23.18,17.57306696,,8.85,4.18,9.53
2849,威星智能,电器仪表,浙江,82.24,0.25,6.21,5.96,20.56,37.0116,7.551070039,,20.6,2.33,4.43
600007,中国国贸,园区开发,北京,33.14,0.293,3.19,6.08,9.71002,19.3952,9.625829813,,11.71,,
300447,全信股份,电气设备,江苏,52.13,0.23,5.3,4.18,11.9899,22.154,10.16689047,,15.02,,
2579,中京电子,元器件,广东,342.17,0.015,4.04,2.51,5.13255,10.1404,1.180699652,13.87,,,
300135,宝利国际,化工原料,江苏,103.33,0.022,3.6,1.28,2.27326,4.608,3.483983354,2.61,2.33,0.59,1.73
2789,建艺集团,装修装饰,深圳,44.13,0.543,3.48,13.75,23.96259,47.85,7.885791978,6.49,8.64,,
600800,天津磁卡,综合类,天津,0,-0.054,59.55,0.14,0,8.337,,-66.41,17.84,-2.4,-32.49
2715,登云股份,汽车配件,广东,575.76,0.029,6.52,5.08,16.69704,33.1216,1.132416285,0.75,1.83,0.47,
600157,永泰能源,煤炭开采,山西,89.77,0.02,1.92,1.92,1.7954,3.6864,2.138799153,1.97,3.03,0.45,1.07
600551,时代出版,出版业,安徽,24.29,0.303,1.47,10,7.35987,14.7,6.051873199,6.99,8.65,,3.01
600265,ST景谷,林业,云南,0,-0.067,204.21,0.13,0,26.5473,,-46.75,nan,-36.64,
2768,国恩股份,塑料,山东,38.64,0.321,6.74,3.68,12.40344,24.8032,17.44306418,10.78,17.04,4,8.99
300180,华峰超纤,化纤,上海,90.62,0.18,2.5,9.9,16.3116,24.75,2.758772898,3.31,,1,3.22
300621,维业股份,装修装饰,深圳,37.34,0.32,3.84,5.49,11.9488,21.0816,10.28387788,,13.11,1.97,7.98
2003,伟星股份,服饰,浙江,19.66,0.28,2.95,3.72,5.5048,10.974,15.00508647,11.88,,,7.21
2489,浙江永强,家居用品,浙江,27.87,0.115,4.13,1.55,3.20505,6.4015,14.81880158,4.96,1.87,7.24,7.56
882,华联股份,百货,北京,185.89,0.01,1.27,2.87,1.8589,3.6449,0.683199742,2.03,,,0.43
600190,锦州港,港口,辽宁,54.21,0.042,1.53,2.99,2.27682,4.5747,2.822357499,0.68,0.94,0.7,
949,新乡化纤,化纤,河南,58.67,0.039,1.6,2.85,2.28813,4.56,2.727117777,4.26,4.12,,1.36
2324,普利特,塑料,上海,29.56,0.463,3.3,8.28,13.68628,27.324,11.16373478,11.63,,3.07,5.73
2647,民盛金科,多元金融,浙江,5921.16,0.003,13.44,2.65,17.76348,35.616,0.226982551,-1.91,10.45,-1.04,0.1
2435,长江润发,机械基件,江苏,29.31,0.311,1.73,10.53,9.11541,18.2169,5.902422381,2.13,,1.32,2.99
600276,恒瑞医药,化学制药,江苏,52.13,0.559,12.01,4.85,29.14067,58.2485,23.03855745,17.8,23.24,6.35,
156,华数传媒,影视音像,浙江,33.9,0.215,2.07,7.03,7.2885,14.5521,6.10619469,,6.33,,3
300521,爱司凯,专用机械,广东,83.68,0.239,6.61,6.06,19.99952,40.0566,7.899139579,,13.42,1.34,4.03
2613,北玻股份,专用机械,河南,0,-0.028,2.88,1.58,0,4.5504,,1.32,1.61,0.1,-1.74
600687,刚泰控股,黄金,甘肃,39.71,0.171,3.47,3.91,6.79041,13.5677,8.73835306,,9.18,1.87,4.44
600346,恒力股份,化纤,辽宁,22.71,0.199,4.26,2.12,4.51929,9.0312,18.75825627,15.21,22.76,4.78,9.37
300474,景嘉微,元器件,湖南,122.86,0.206,14.61,3.46,25.30916,50.5506,11.89158392,12.95,,,6.21
300007,汉威科技,电器仪表,河南,48.06,0.188,3.97,4.56,9.03528,18.1032,8.260507699,4.82,,1.34,
600452,涪陵电力,水力发电,重庆,29.01,0.685,6.32,6.29,19.87185,39.7528,21.78559118,17.18,22.23,,11.5
422,湖北宜化,农药化肥,湖北,34.35,0.02,0.97,6.51,0.687,6.3147,2.823871907,0.26,-20.06,0.64,
2027,分众传媒,影视音像,广东,23.98,0.207,17.56,0.57,4.96386,10.0092,73.22768974,54.18,70.73,12.96,29.31
300380,安硕信息,软件服务,上海,0,-0.05,9.03,2.8,0,25.284,,1.24,,-1.97,-1.78
681,视觉中国,互联网,江苏,66.1,0.136,5.28,3.41,8.9896,18.0048,7.987897126,,9.81,1.23,
2122,天马股份,机械基件,浙江,181.03,0.03,2.85,3.8,5.4309,10.83,1.574324698,,-5.48,,0.79
600091,ST明科,化工原料,内蒙,106.03,0.034,3.47,2.07,3.60502,7.1829,3.272658682,5.68,1.7,1.96,
2546,新联电子,电气设备,江苏,52.73,0.059,1.88,3.33,3.11107,6.2604,3.565332828,3.07,3.98,0.67,1.79
2729,好利来,元器件,福建,141.38,0.221,10.14,6.17,31.24498,62.5638,7.172160136,3.83,5.41,,
600776,东方通信,通信设备,浙江,79.99,0.045,3.03,2.36,3.59955,7.1508,3.787973497,2.28,3.09,,
2041,登海种业,种植业,山东,51.77,0.138,4.55,3.14,7.14426,14.287,8.788873865,10.06,,1.67,4.43
2438,江苏神通,机械基件,江苏,75.27,0.053,2.31,3.47,3.98931,8.0157,3.068951774,,4.32,0.92,1.69
300176,鸿特精密,汽车配件,广东,101.69,0.428,14.11,6.17,43.52332,87.0587,13.87550398,5.28,,,
819,岳阳兴长,石油加工,湖南,0,-0.019,7.03,2.53,0,17.7859,,4.04,,0.43,-0.73
600393,粤泰股份,全国地产,广东,9.87,0.36,3.16,2.25,3.5532,7.11,32.01621074,1.61,,,17.25
2884,凌霄泵业,专用机械,广东,27.85,1.32,5.45,10.08,36.762,54.936,19.56912029,,25.66,,
2706,良信电器,电气设备,上海,29.25,0.21,4.11,3.02,6.1425,12.4122,14.05128205,9.05,12.02,1.54,6.96
300541,先进数通,软件服务,北京,105.31,0.151,5.34,5.97,15.90181,31.8798,5.070743519,6.66,13.19,,2.53
547,航天发展,通信设备,福建,70.96,0.081,3.14,3.67,5.74776,11.5238,4.425028185,2.73,4.58,,2.22
300210,森远股份,专用机械,辽宁,74.23,0.054,3.04,2.61,4.00842,7.9344,4.095379227,,6.23,1.73,2.06
2798,帝王洁具,家居用品,四川,75.82,0.279,6.27,6.76,21.15378,42.3852,8.269585861,5.44,,,4.07
601218,吉鑫科技,机械基件,江苏,66.51,0.033,1.7,2.6,2.19483,4.42,2.556006616,3.79,4.61,0.64,1.28
300249,依米康,专用机械,四川,117.81,0.05,7.54,1.64,5.8905,12.3656,6.400135812,3.09,,-1.13,2.5
601038,一拖股份,农用机械,河南,134.44,0.033,1.81,4.86,4.43652,8.7966,1.346325498,5.27,4.69,,0.67
300103,达刚路机,工程机械,陕西,97.12,0.1,4.74,4.09,9.712,19.3866,4.880560132,2.44,2.8,0.67,
2661,克明面业,食品,湖南,37.2,0.201,2.37,6.29,7.4772,14.9073,6.370967742,4.7,6.74,,3.19
600726,华电能源,火力发电,黑龙江,41.1,0.053,2.45,1.79,2.1783,4.3855,5.96107056,,4.54,7.41,
66,中国长城,电脑设备,深圳,45.13,0.097,3.91,2.24,4.37761,8.7584,8.66385996,1.03,,2.45,4.5
601128,常熟银行,银行,江苏,20.4,0.257,2.36,4.45,5.2428,10.502,11.56862745,,11.91,3.17,5.71
565,渝三峡Ａ,染料涂料,重庆,51.97,0.092,4.16,2.31,4.78124,9.6096,8.004618049,6.7,25.18,1.72,4.02
601058,赛轮金宇,汽车配件,山东,208.3,0.008,1.82,1.92,1.6664,3.4944,0.873739798,6.99,8.31,-1.12,0.43
18,神州长城,装修装饰,深圳,24.82,0.158,6.81,1.15,3.92156,7.8315,27.43755036,20.95,31.18,5.44,14.39
601139,深圳燃气,供气供热,深圳,16.88,0.258,2.39,3.65,4.35504,8.7235,14.15876777,10.07,10.42,2.84,7.14
2475,立讯精密,元器件,深圳,46.53,0.215,5.31,3.77,10.00395,20.0187,11.41199226,11.6,16.09,2.64,5.88
600057,象屿股份,仓储物流,福建,20.5,0.23,1.38,7.54,4.715,10.4052,6.731707317,,6.79,2.04,3.96
300043,星辉娱乐,文教休闲,广东,29.35,0.132,3.93,1.98,3.8742,7.7814,13.39011925,,19.72,,6.75
600235,民丰特纸,造纸,浙江,144.91,0.03,2.39,3.62,4.3473,8.6518,1.649299565,0.65,1,0.57,0.83
2563,森马服饰,服饰,浙江,21.77,0.198,2.44,3.54,4.31046,8.6376,11.20808452,10.71,14.92,2.49,5.2
600301,ST南化,化工原料,广西,0,-0.04,8.58,1.1,0,9.438,,,2.33,-0.88,
2624,完美世界,影视音像,浙江,32.91,0.511,5.65,5.95,16.81701,33.6175,17.16803403,21.13,26.73,,8.9
600191,华资实业,食品,内蒙,223.1,0.029,2.83,4.56,6.4699,12.9048,1.268489467,0.71,0.44,0.4,
2,万 科Ａ,全国地产,深圳,21.47,0.662,2.78,10.2,14.21314,28.356,12.94829995,,19.68,0.61,6.22
610,西安旅游,旅游服务,陕西,0,-0.031,3.87,3.33,0,12.8871,,,,-0.58,-0.91
600379,宝光股份,电气设备,陕西,61.01,0.098,5.85,2.05,5.97898,11.9925,9.588592034,,7.98,1.3,
601000,唐山港,港口,河北,15.98,0.161,1.69,3.04,2.57278,5.1376,10.57571965,8.96,12.16,2.46,5.29
2319,乐通股份,染料涂料,广东,223.99,0.036,6.65,2.45,8.06364,16.2925,2.968882539,0.88,0.16,,1.5
300187,永清环保,环境保护,湖南,62.36,0.089,4.69,2.37,5.55004,11.1153,7.520846697,5.79,,1.07,3.69
600597,光明乳业,乳制品,上海,21.57,0.298,3.02,4.25,6.42786,12.835,14.00092721,,,3.66,
300303,聚飞光电,半导体,深圳,37.21,0.06,2.93,1.46,2.2326,4.2778,7.874227358,,8.82,2.05,3.9
2288,超华科技,元器件,广东,102.37,0.033,3.73,1.83,3.37821,6.8259,3.643645599,0.26,,0.66,1.84
300610,晨化股份,化工原料,江苏,39.3,0.26,4.6,4.27,10.218,19.642,11.70483461,12.81,15.38,3.21,6.76
300009,安科生物,生物制药,安徽,55.13,0.16,9.07,1.98,8.8208,17.9586,16.45202249,11.36,15.51,,8.31
519,中兵红箭,矿物制品,湖南,0,-0.001,2.11,5.25,0,11.0775,,1.1,,,-0.03
300469,信息发展,软件服务,上海,0,-0.154,8.19,6.45,0,52.8255,,0.39,7.79,-4.71,-2.32
2043,兔 宝 宝,其他建材,浙江,34.78,0.19,6.43,1.99,6.6082,12.7957,18.48763657,,,2.98,
600375,华菱星马,汽车整车,安徽,62.65,0.054,1.39,4.9,3.3831,6.811,2.21867518,-8.39,2.84,,1.11
2777,久远银海,软件服务,四川,89.34,0.218,13.81,2.83,19.47612,39.0823,15.45780166,,17.62,1.49,7.36
600338,西藏珠峰,铅锌,西藏,27.7,0.873,19.66,2.46,24.1821,48.3636,70.97472924,52.56,66.21,21.81,39.26
600031,三一重工,工程机械,湖南,25.14,0.152,2.41,3.17,3.82128,7.6397,9.586316627,0.75,0.89,3.22,
2872,天圣制药,化学制药,重庆,36.19,0.61,2.47,14.09,22.0759,34.8023,6.825089804,,13.26,,5.01
2418,康盛股份,机械基件,浙江,73.26,0.064,4.93,1.89,4.68864,9.3177,6.729456729,7.6,9.57,0.83,3.42
600343,航天动力,航空,陕西,411.01,0.021,4.9,3.46,8.63121,16.954,1.192185105,0.85,,0.25,0.6
300428,四通新材,铝,河北,76.49,0.149,8.58,2.66,11.39701,22.8228,11.21715257,,11.38,2.87,5.63
676,智度股份,互联网,河南,31.77,0.226,2.89,4.97,7.18002,14.3633,9.096632043,7.34,11.63,2.63,4.64
22,深赤湾Ａ,港口,深圳,30.51,0.429,3.61,7.25,13.08879,26.1725,11.83218617,9.41,11.64,2.9,5.76
2333,罗普斯金,铝,江苏,0,-0.01,5.07,2.99,0,15.1593,,,9.32,-0.69,
300346,南大光电,元器件,江苏,123.12,0.116,3.82,7.51,14.28192,28.6882,3.102664068,1.2,,0.21,1.56
2887,绿茵生态,建筑施工,天津,38.51,1.47,6.57,12.94,56.6097,85.0158,17.06050377,,27.19,4.91,11.81
600644,乐山电力,水力发电,四川,33.52,0.113,3.17,2.38,3.78776,7.5446,9.457040573,,18.95,2.39,
2432,九安医疗,医疗保健,天津,0,-0.111,3.23,3.37,0,10.8851,,,1.35,,-3.19
300530,达志科技,化工原料,广东,54.49,0.423,6.92,6.66,23.04927,46.0872,12.6995779,11.6,,2.44,6.07
2783,凯龙股份,化工原料,湖北,34.18,0.343,3.62,6.47,11.72374,23.4214,10.59098888,6.56,8.33,1.38,
300625,三雄极光,半导体,广东,47.39,0.36,4.02,7.47,17.0604,30.0294,8.482802279,,36.64,3.12,
300126,锐奇股份,轻工机械,上海,899.21,0.005,2.45,3.41,4.49605,8.3545,0.272461383,,0.6,,0.14
600116,三峡水利,水力发电,重庆,36.19,0.138,3.94,2.54,4.99422,10.0076,10.88698536,8.51,,1.97,5.47
2441,众业达,批发业,广东,26.13,0.239,1.93,6.49,6.24507,12.5257,7.386146192,3.77,4.58,,3.71
929,兰州黄河,啤酒,甘肃,174.69,0.038,3.42,3.9,6.63822,13.338,1.957753735,-2.57,,2.39,0.97
996,中国中期,公路,北京,228.78,0.033,8.21,1.82,7.54974,14.9422,3.588600402,2.56,3.43,,1.81
300345,红宇新材,钢加工,湖南,0,-0.003,4.2,1.78,0,7.476,,1.49,1.14,-0.32,-0.18
300579,数字认证,软件服务,北京,62.83,0.409,8.33,6.17,25.69747,51.3961,13.25799777,8.54,25.65,-0.41,6.58
46,泛海控股,全国地产,北京,23.83,0.174,2.28,3.63,4.14642,8.2764,9.567771716,11.09,18.17,,4.87
600735,新华锦,商贸代理,山东,67.4,0.092,5.87,2.12,6.2008,12.4444,8.709198813,,7.64,2.32,
600381,青海春天,医疗保健,青海,49.36,0.12,4.36,3.04,5.9232,13.2544,8.833063209,4.9,13.05,1.88,4.14
886,海南高速,路桥,海南,35.8,0.092,2.44,2.71,3.2936,6.6124,6.815642458,1.86,2.49,2.12,3.47
300157,恒泰艾普,石油开采,北京,62.15,0.1,2.31,5.36,6.215,12.3816,3.716814159,,,-0.15,1.87
300306,远方信息,电器仪表,浙江,41.67,0.237,2.98,6.62,9.87579,19.7276,7.151427886,5.47,7.88,1.31,3.61
2502,骅威文化,影视音像,广东,25.51,0.177,2.38,3.8,4.51527,9.044,9.329674637,4.95,9.28,,4.72
625,长安汽车,汽车整车,重庆,7.26,0.962,1.49,9.39,6.98412,13.9911,20.52341598,,26.81,5.36,10.42
600088,中视传媒,影视音像,上海,54.58,0.15,5.1,3.22,8.187,16.422,9.344082081,,,2.48,4.78
300131,英唐智控,元器件,深圳,57.58,0.071,4.82,1.7,4.08818,8.194,8.37096214,8.35,11.33,1.75,
2737,葵花药业,中成药,黑龙江,25.61,0.656,3.61,9.32,16.80016,33.6452,14.09605623,,11.86,,7.02
300475,聚隆科技,专用机械,安徽,55.92,0.146,2.86,5.74,8.16432,16.4164,5.114449213,,8.8,,2.55
300099,精准信息,电器仪表,山东,425.96,0.01,3.39,2.42,4.2596,8.2038,0.795849376,-0.57,3.19,,0.38
2514,宝馨科技,机械基件,江苏,60.5,0.074,5.16,1.74,4.477,8.9784,8.52892562,,-8.48,2.39,4.37
2870,香山股份,电器仪表,广东,42.36,0.46,4.43,7.01,19.4856,31.0543,10.45797923,,30.88,5.69,10.59
600521,华海药业,化学制药,浙江,38.87,0.29,5.1,4.32,11.2723,22.032,13.12065861,10.18,12.71,3.14,6.51
2513,蓝丰生化,农药化肥,江苏,34.15,0.179,1.62,7.52,6.11285,12.1824,4.743777452,3.58,4.36,,
300538,同益股份,批发业,深圳,173.87,0.13,6.31,6.83,22.6031,43.0973,3.629148214,,11.01,1.4,
543,皖能电力,火力发电,安徽,0,-0.031,0.97,5.87,0,5.6939,,,8.83,-0.36,-0.51
2577,雷柏科技,电脑设备,深圳,190.48,0.057,5.24,4.18,10.85736,21.9032,2.750944981,,1.55,,1.39
600761,安徽合力,工程机械,安徽,17.41,0.302,1.79,5.88,5.25782,10.5252,10.28144744,7.45,9.52,2.38,5.06
600748,上实发展,全国地产,上海,29.54,0.123,1.45,5.02,3.63342,7.279,4.90859851,,,1.31,2.47
600323,瀚蓝环境,水务,广东,17.76,0.41,2.24,6.51,7.2816,14.5824,12.61261261,9.43,11.04,2.69,6.31
967,盈峰环境,电气设备,浙江,30.37,0.16,2.98,3.26,4.8592,9.7148,9.812314784,3.23,7.22,1.96,
300507,苏奥传感,汽车配件,江苏,49.2,0.435,6.27,6.82,21.402,42.7614,12.74390244,,15.53,3.61,6.45
2040,南 京 港,港口,江苏,68.29,0.124,2.68,6.32,8.46796,16.9376,3.924439889,3.13,10.91,0.9,
600009,上海机场,机场,上海,21.53,0.88,3.15,12.01,18.9464,37.8315,14.63074779,,13.17,3.49,7.33
903,云内动力,机械基件,云南,21.25,0.095,1.55,2.59,2.01875,4.0145,7.294117647,4.07,,2.63,3.66
600737,中粮糖业,食品,新疆,28.31,0.171,2.9,3.34,4.84101,9.686,10.24373013,,,2.79,5.35
600759,洲际油气,石油开采,海南,0,-0.021,2.46,2.29,0,5.6334,,0.17,,0.23,
300516,久之洋,电器仪表,湖北,98.05,0.324,6.56,9.68,31.7682,63.5008,6.690464049,7.43,,1.94,
300300,汉鼎宇佑,软件服务,浙江,92.51,0.1,3.82,4.84,9.251,18.4888,4.129283321,2.93,2.22,0.84,2.08
2250,联化科技,化工原料,浙江,35.29,0.2,2.15,5.98,7.058,12.857,6.092377444,,6.25,1.6,3.12
300119,瑞普生物,生物制药,天津,49.06,0.139,2.9,4.69,6.81934,13.601,5.91112923,5.99,7.75,1.64,2.92
2607,亚夏汽车,汽车服务,安徽,46.32,0.052,2.1,2.29,2.40864,4.809,4.533678756,3.92,,1.32,2.26
600513,联环药业,化学制药,江苏,41.95,0.124,3.53,2.95,5.2018,10.4135,8.414779499,,7.82,1.56,4.2
2217,合力泰,元器件,山东,34.39,0.163,3.74,3,5.60557,11.22,10.87525443,,,2.28,5.52
2150,通润装备,机械基件,江苏,35.78,0.157,2.88,3.89,5.61746,11.2032,8.049189491,10.16,14.56,,4
600637,东方明珠,影视音像,上海,22.47,0.463,2.05,10.15,10.40361,20.8075,9.123275478,7.56,11.42,,
600388,龙净环保,环境保护,福建,39.81,0.211,4.46,3.77,8.39991,16.8142,11.20321527,11.61,17.4,2.08,5.53
600396,金山股份,火力发电,辽宁,0,-0.087,1.68,2.38,0,3.9984,,5.51,0.59,-1.31,-3.62
2539,云图控股,农药化肥,四川,55.07,0.073,2.66,3,4.02011,7.98,4.830216089,5.38,4.76,2.34,2.38
2181,粤 传 媒,出版业,广东,0,-0.043,1.74,3.22,0,5.6028,,-6.4,5.14,,-1.33
600500,中化国际,商贸代理,上海,29.08,0.178,1.89,5.48,5.17624,10.3572,6.499312242,1.99,0.51,2.08,
2470,金正大,农药化肥,山东,15.82,0.252,2.65,3.01,3.98664,7.9765,16.75094817,13.21,12.03,4.53,8.48
815,美利云,造纸,宁夏,0,-0.005,5.37,2.82,0,15.1434,,-6.23,0.27,-0.5,-0.18
600857,宁波中百,百货,浙江,68.07,0.094,4.45,2.87,6.39858,12.7715,6.537387983,5.3,,1.6,3.25
600695,绿庭投资,多元金融,上海,220.68,0.018,8.05,0.99,3.97224,7.9695,3.647815842,0.5,7.13,3.8,
600469,风神股份,汽车配件,河南,0,-0.2,1.96,4.06,0,7.9576,,,3.78,,
300178,腾邦国际,旅游服务,深圳,30.34,0.29,5.07,3.15,8.7986,15.9705,16.71061305,8.56,12.12,,9.65
300595,欧普康视,医疗保健,安徽,55.88,0.5,9.22,5.79,27.94,53.3838,16.49964209,29.41,,4.76,
2221,东华能源,石油贸易,江苏,20.19,0.3,2.75,4.33,6.057,11.9075,13.62060426,10.66,,3.2,
2019,亿帆医药,化学制药,浙江,24.91,0.44,5.63,3.52,10.9604,19.8176,22.60136491,17.27,22.02,5.5,12.65
2449,国星光电,半导体,广东,29.48,0.323,3.07,6.21,9.52204,19.0647,10.41383989,4.68,6.85,1.77,
600863,内蒙华电,火力发电,内蒙,36.31,0.044,1.76,1.8,1.59764,3.168,4.847149546,5.22,,-1.63,2.43
700,模塑科技,汽车配件,江苏,30.64,0.116,1.6,4.46,3.55424,7.136,5.221932115,6.55,,1.84,2.66
600246,万通地产,区域地产,北京,95.38,0.025,1.47,3.24,2.3845,4.7628,1.541203607,5.56,,1.14,0.77
2608,江苏国信,火力发电,江苏,22.44,0.264,2.36,5.02,5.92416,11.8472,10.51693405,nan,9,,5.13
2031,巨轮智能,汽车配件,广东,118.16,0.013,2.34,1.35,1.53608,3.159,1.980365606,0.9,,0.4,
2526,山东矿机,工程机械,山东,140.53,0.028,2.46,3.2,3.93484,7.872,1.750515904,-2.12,0.63,-0.38,0.88
300281,金明精机,专用机械,广东,60.8,0.123,4.92,3.04,7.4784,14.9568,8.092105263,4,4.49,0.84,
2653,海思科,化学制药,西藏,49.12,0.128,7.13,1.77,6.28736,12.6201,14.51547231,15.01,21.26,1.94,5.93
2832,比音勒芬,服饰,广东,33.43,0.787,4.17,12.62,26.30941,52.6254,12.4738259,18.15,,4.57,6.35
906,浙商中拓,批发业,湖南,28.04,0.168,2.73,3.45,4.71072,9.4185,9.736091298,5.9,7.63,2.63,4.97
